Supercran Sac. 10's,2024,12,2194,673124.723900001
EvoCheck GS700 BGM Test Strips 50's,2024,12,6840,13865020.1799999
EvoCheck GM700S BGM Meter Kit,2024,12,1071,3186908.13
Avsar Tab. 160/5mg 14's,2024,12,64168,31813168.5240049
Diu Tansin Tab. 50/12.5mg 10's,2024,12,8086,1881324.2901
Anplag Tab. 60mg 14's,2024,12,2062,1449342.65
Aireez Tab. 5mg 30's,2024,12,1541,613064.2
Arbi-A Tab. 100/10mg 10's,2024,12,1758,545346.397999996
Klevra XR Tab. 500mg 10's,2024,12,652,365514.824
Stevo Sac. 1gm 50's,2024,12,1080,452853
Fasteso Tab. 40mg 14's,2024,12,4780,1883656.08639999
BD SYRINGE - BAG 1CC 30GA 8MM 10 (328838),2024,12,2213960,74550657.698699
Estar Tab. 10mg 14's,2024,12,71295,29794746.7272
X-Plended Tab. 20mg 10's,2024,12,109779,62050054.3715
Eglaro Tab. 15mg 14's,2024,12,335,147859.54
Tansin Tab. 50mg 10's,2024,12,22632,4388896.14990017
Omron Nebulizer NE-C101-E Essential,2024,12,251,1992288.0818
Actnise Crm. 50gm 1's,2024,12,8075,2660186.28470005
Omron BPM Evolv HEM-7600T-E,2024,12,21,780711.8346
Inosita Tab. 25mg 10's,2024,12,1231,352418.873999999
Tiocap Cap. 18mcg 6's,2024,12,16498,2099633.433
Aircare Plus DPI Device 1's,2024,12,6218,2338238.6923
Evokalm XR Tab. 300mg 10's,2024,12,2042,1234419.81
Eglaro-S Tab. 5/100mg 14's,2024,12,2766,1581570.231
Inosita TABS 50MG 14`S,2024,12,-1,-301.07
Finno-Q Sac. 3g 10's,2024,12,5571,2797659.66380001
X-Plended Tab. 10mg 10's,2024,12,211278,85076669.1610265
Galvecta Plus Tab. 50/500mg 14's,2024,12,3942,1933096.1155
Dapwiz Plus XR Tab. 10/500mg 14's,2024,12,1501,711222.302
Evopride Tab. 1mg 30's,2024,12,3750,851970.100800038
Oxivort Tab. 20mg 14's,2024,12,232,126349.695
Erli Plus Tab. 12.5/500mg 14's,2024,12,15452,5569172.359
Avsar Plus Tab. 160/10/25mg 28's,2024,12,9374,4243892.63709987
Evokalm Tab. 100mg 10's,2024,12,10919,4475556.64940003
BD PEN NEEDLE 31GA 5MM (320119),2024,12,33208,751734.159
Evokalm Tab. 200mg 10's,2024,12,659,304108.0923
Oxivort Tab. 10mg 14's,2024,12,1013,345292.4375
Omron BPM M1 Basic,2024,12,242,1861346.1675
"Opt-D Cap. 100,000IU 2's",2024,12,2875,734783.259699997
Onita Sac. 2g 7's,2024,12,11764,13876979.725
Avsar Plus Tab. 160/5/12.5mg 28's,2024,12,43509,18533282.3193039
Byvas Tab. 5mg 14's,2024,12,54873,17979536.1969976
UriTreat Cap. 0.4mg 20's,2024,12,2088,1764052.6
"Opt-D Inj. 200,000 IU 1's",2024,12,38132,5419470.77420011
Avsar Plus Tab. 160/5/25mg 28's,2024,12,3304,1395777.93269999
Ferfer Sac. 30's,2024,12,19466,14628764.0001998
Klevra Tab. 500mg 30's,2024,12,3104,4989672.47519992
Telsarta Tab. 80mg 10's,2024,12,4158,1580581.86
Ramipace Tab. 5mg 28's,2024,12,16070,11639981.2300004
Klevra Tab. 250mg 30's,2024,12,1623,1580757.22979998
Zibes Tab. 10mg 20's,2024,12,1170,438051.577899998
Zoltar Cap. 40mg 14's,2024,12,4834,1591658.58539996
Femova Sac. 10's,2024,12,12597,13525555.7441993
Busonide Cap. 200/6 mcg 30's,2024,12,5461,1922844.79750004
Paridopa Tab. 150/37.5/200mg 30's,2024,12,423,590875.333
Xilica Cap. 100mg 14's,2024,12,388,197112.5349
Busonide Cap. 400/12 mcg 30's,2024,12,30210,13226791.8599996
Galvecta Tab. 50mg 10's,2024,12,1649,555777.8783
Arbi Tab. 150mg 10's,2024,12,7941,2516197.0159
FREEDEP TABS F.C. 0050MG X 30,2024,12,-1,-229.5
Avsar Tab. 160/10mg 14's,2024,12,64940,39013819.7865
Histalis Tab. 10mg 10's,2024,12,11795,1799797.47
Gouric Tab. 80mg 20's,2024,12,22702,19368626.074
Erlina Tab. 25/5mg 14's,2024,12,8678,5937901.86500016
Ferfer Gro Sac. 30's,2024,12,1276,534869.953200004
BD PEN NEEDLE 31GA 8MM (320109),2024,12,9295,208826.7584
Galvecta Plus Tab. 50/850mg 14's,2024,12,6202,3146310.7676
Sacvin Tab. 50mg 30's,2024,12,25733,33676882.8070059
Zibes Tab. 2.5mg 14's,2024,12,18058,996620.11960002
Evopride Tab. 2mg 30's,2024,12,11276,4931795.79589983
Omron BPM M1 Basic Limited Edition (DH),2024,12,2268,14415249.2399999
Treatan-D Tab. 16/12.5mg 28's,2024,12,1591,1331825.1818
Redexa Cap. 30mg 30's,2024,12,1773,864425.7325
Xcept Tab. 2.5mg 10's,2024,12,18017,5324830.23599999
Dapwiz Plus XR Tab. 5/1000mg 14's,2024,12,1082,375705.066000003
Xcept Tab. 15mg 14's,2024,12,14948,10406272.0475
Tansin DS Tab. 100mg 10's,2024,12,1478,456835.4579
Zoltar Cap. 20mg 14's,2024,12,6422,1963089.82740005
Erli Tab. 10mg 14's,2024,12,29007,10967037.1467999
"Opt-D Cap. 200,000IU 1's",2024,12,84817,25185757.329397
Stevo Tab. 15mg 100's,2024,12,1904,660107.543200001
"Opt-D Cap. 25,000IU 4's",2024,12,3770,737713.680600002
Evokalm XR Tab. 200mg 10's,2024,12,1578,865541.196
Erlina Tab. 10/5mg 14's,2024,12,17143,8319841.6840004
Xilica Cap. 75mg 14's,2024,12,13930,6280297.96500036
Erli Plus XR Tab. 5/1000mg 14's,2024,12,2149,798110.747
Vible Tab. 30's,2024,12,6149,4411127.4979999
REKLAIM SACHET 30's,2024,12,-62,-31004.168
Retzole Tab. 2.5mg 10's,2024,12,2579,4572693.15
EvoCheck Go BGM Test Strip 50's,2024,12,5138,7235578.61999993
Lowplat Tab. 75mg 10's,2024,12,341049,80371306.6809501
Ad-D Chewable Tab. 10000IU 8's,2024,12,1667,281436.464099999
Treatan Tab. 16mg 28's,2024,12,1920,1986391.558
IBANDRO TABS 150MG,2024,12,-2,-892.5
Duzalta Cap. 20mg 14's,2024,12,10957,6133061.96900033
Duzalta Cap. 60mg 10's,2024,12,3959,2274236.00250003
Zoltar Inj. 40mg 1's,2024,12,20108,3675668.9205
Arbi-D Tab. 300/25mg 14's,2024,12,948,721310.4217
Dapwiz Tab. 10mg 10's,2024,12,16818,5403384.8615
Agoviz Tab. 25mg 14's,2024,12,5503,3893502.08050006
Arbi-A Tab. 100/5mg 10's,2024,12,3186,864591.661499985
Xcept Tab. 20mg 14's,2024,12,14561,12000642.6424011
Sacvin Tab. 100mg 30's,2024,12,3940,7616028.41000022
MYOPRO 40MG 10'S,2024,12,-1,-339.15
Orslim Cap. 120mg 30's,2024,12,29448,63959584.375
Zilero Tab. 2.5mg 30’s,2024,12,875,665840.0845
AXIFER IV 100MG 5AM,2024,12,-25,-26562.5
Erli Plus XR Tab. 12.5/1000mg 14's,2024,12,15311,7325899.84749967
Paridopa Tab. 125/31.25/200mg 30's,2024,12,107,145031.2125
Evokalm Tab. 25mg 10's,2024,12,20982,3957609.78949983
Revolic Tab. 30's,2024,12,1597,864746.355200006
Evofix Susp. 100mg/5mL 30ML,2024,12,762,181516.65
Azliv Tab. 250mg CP 6's,2024,12,-169,-26224.5472
Stevo Tab. 15mg 200's,2024,12,665,321058.8966
Ad-D Chewable Tab. 2000IU 30's,2024,12,1111,419560.455699998
FREEDEP TABS F.C. 0100MG X 20,2024,12,-1,-255
Zilero Tab. 5mg 30’s,2024,12,548,484655.6667
X-Plended EZ Tab. 10/10mg 10's,2024,12,35128,13056665.205
Ad Folic OD Tab. 600mcg 30's,2024,12,37147,19362535.1724996
Inosita Plus TABS 50+500MG 14`S,2024,12,-1,-314.76
Arbi-D Tab. 150/12.5mg 10's,2024,12,12010,4565250.151
Dipof Cap. 6/25mg 20's,2024,12,2493,815374.400000015
Sparliv Tab. 30's,2024,12,4874,3846902.24860016
UFI Tab 10mg CP,2024,12,-2,-1020
Gouric Tab. 40mg 20's,2024,12,94532,51012067.9626
Evofix Susp. 100mg/5mL 60ML,2024,12,282,71717.271
Evopride Plus Tab. 2/500mg 30's,2024,12,39301,19331863.6434988
Paridopa Tab. 50/12.5/200mg 30's,2024,12,840,869417.144999997
Omron BPM M3 Comfort,2024,12,37,600957.9618
Erli Plus Tab. 5/500mg 14's,2024,12,2729,786669.776
Ramipace Tab. 1.25mg 28's,2024,12,9660,3503358.13110013
Evofix Cap. 400mg 10's,2024,12,3705,2539767.19
Erli Plus XR Tab. 25/1000mg 14's,2024,12,8347,5692040.96749974
Voxamine Tab. 50mg 10's,2024,12,8823,2715803.89090009
Dapwiz Plus XR Tab. 5/500mg 14's,2024,12,3348,1463539.18
Histalis Tab. 20mg 10's,2024,12,2467,712608.69
Inosita Plus XR Tab. 50/500mg 14's,2024,12,33362,19311691.0209993
Nise Tab. 100mg 20's,2024,12,250009,64813700.2315237
Telsarta Tab. 40mg 10's,2024,12,18632,5196393.2725
Dipof Cap. 3/25mg 20's,2024,12,6679,1299842.14359998
Inosita Plus XR Tab. 50/1000mg 14's,2024,12,13724,8552989.49699999
Zibes Tab. 5mg 20's,2024,12,22017,4446547.87049999
Erli Tab. 25mg 14's,2024,12,10890,5413738.33199967
Evo Joshanda Sac. 30's,2024,12,434,190803.0476
Estar Tab. 5mg 14's,2024,12,44197,12611060.212798
EvoCheck Weighing Scale (White),2024,12,299,701375.870400001
Actiflor Sac. 250mg 10's,2024,12,3891,2464071.0745
Galvecta Plus Tab. 50/1000mg 14's,2024,12,2987,1542709.7526
Azliv Tab. 500mg CP 6's,2024,12,-3,-701.25
Avsar Plus Tab. 160/10/12.5mg 28's,2024,12,42612,19685464.2879079
Xcept Tab. 10mg 10's,2024,12,34568,15622350.056
Erli Plus Tab. 5/850mg 14's,2024,12,691,124873.5
Inosita Plus Tab. 50/850mg 28's,2024,12,15156,15916250.697
BD PEN NEEDLE 4MM 100’S,2024,12,88742,1969067.756
Erlina Plus XR Tab. 12.5/2.5/1000mg 14's,2024,12,1669,394672.544
Xilica Cap. 150mg 14's,2024,12,1405,815838.533500004
EvoCheck Weighing Scale (Black),2024,12,184,477634.308800001
Aireez Sac. 4mg 14's,2024,12,5056,1599638.76599999
Aireez Tab. 10mg 30's,2024,12,24413,15500593.5468
EvoCheck Infrared Thermometer,2024,12,12,52136.7787
MYOPRO 10MG 10'S,2024,12,-1,-145.86
Phytus Syp. 120ML,2024,12,6371,2270476.84820002
Arbi Tab. 300mg 10's,2024,12,3379,1425188.3385
Omron BPM Wrist RS1,2024,12,60,273188.24
Paridopa TABS 100/25/200MG 10's,2024,12,-1,-280.5
NEBULIZERS Comp C 803,2024,12,-1,-5846.15
Neo Q 10 Cap. 100mg 20's,2024,12,3277,3644014.75759995
"Omron Weigh Scale HN-289 ",2024,12,31,174996.4975
Thewril Cap. 4mg 20's,2024,12,6228,3533674.4675
Ad Folic Tab. 30's,2024,12,25305,9792342.25010191
EvoCheck BPM68,2024,12,108,560512.242
Telsarta-D Tab. 40/12.5mg 14's,2024,12,9675,4014990.623
UFI Tab 5mg CP,2024,12,-1,-348.5
Estar Tab. 20mg 14's,2024,12,6661,3626122.1425
Ivadin Tab. 7.5mg 14's,2024,12,1092,387731.75
Telsarta-A Tab. 10/40mg 10's,2024,12,6795,2187793.0455
Itipso Tab. 50mg 10's,2024,12,8474,1578590.42
Inosita Plus XR Tab. 100/1000mg 14's,2024,12,8622,5891900.59723032
Inosita Plus TABS 50+1000MG 14`S,2024,12,-1,-328.44
Avsar Tab. 80/5mg 14's,2024,12,186816,73074262.8180214
Erlina Plus XR Tab. 25/5/1000mg 14's,2024,12,2966,841183.034999989
Treatan Tab. 8mg 14's,2024,12,12022,4845917.60630014
Sacvin Tab. 200mg 30's,2024,12,437,1003043.775
Telsarta-A Tab. 5/40mg 14's,2024,12,25411,10537134.5277
Evopride Tab. 4mg 30's,2024,12,8487,7974288.175
Telsarta-A Tab. 5/80mg 14's,2024,12,9310,5005371.47830004
Ivadin Tab. 5mg 14's,2024,12,-137,-48896.25
Ramipace Tab. 10mg 28's,2024,12,2385,2330460.78150002
Eglaro Tab. 5mg 14's,2024,12,320,111698.5648
Fasteso Tab. 20mg 14's,2024,12,2866,636855.325999995
Dapwiz Tab. 5mg 10's,2024,12,9383,1959590.036
Lowplat Plus Tab. 75/150mg 10's,2024,12,3624,916297.724999992
Tiocap Cap. 18mcg 30's,2024,12,3567,2257476.75
X-Plended EZ Tab. 20/10mg 10's,2024,12,14904,8528436.65799972
Erli Plus Tab. 12.5/850mg 14's,2024,12,5258,1894895.48
Zilfom Tab. 400mg 5's,2024,12,4129,1832974.2125
Xilica Cap. 25mg 14's,2024,12,3448,829202.274
Klevra Soln. 500mg/5mL 60mL,2024,12,4222,2309891.46779998
Dapwiz Plus XR Tab. 10/1000mg 14's,2024,12,2168,1079529.44400001
Lowplat Plus Tab. 75/75mg 10's,2024,12,431139,108799652.217631
Treatan Tab. 4mg 14's,2024,12,17530,5912615.89500005
Anplag Tab. 90mg 20's,2024,12,18701,26679109.93
Avsar Plus Tab. 320/10/25mg 28's,2024,12,3385,1907170.964
Paridopa Tab. 100/25/200mg 30's,2024,12,2387,3661815.3
Erli Plus XR Tab. 10/1000mg 14's,2024,12,4555,2072017.205
Omron BPM M7 Intelli IT,2024,12,49,1141985.832
X-Plended EZ Tab. 5/10mg 10's,2024,12,9182,2248883.8775
X-Plended Tab. 5mg 10's,2024,12,57559,13293876.3200018
Ramipace Tab. 2.5mg 28's,2024,12,29929,16275878.1630027
Anex-M Tab. 85/500mg 2's,2024,12,243,80884.9800000001
SheVit Tab. 30's,2024,12,16735,8279872.20700003
Aireez TABS CHWE 0004MG X 14,2024,12,-1,-142.8
Redexa Cap. 60mg 30's,2024,12,2363,1791969.83
Eglaro-S Tab. 15/100mg 14's,2024,12,10492,7016059.256
Paridopa Tab. 75/18.75/200mg 14's,2024,12,80,32788.75
Inosita Plus Tab. 50/500mg 28's,2024,12,60399,61819789.5034089
Arbi-D Tab. 300/12.5mg 10's,2024,12,7226,4090076.4228
Evopride Tab. 3mg 30's,2024,12,4470,2725701.375
Evofix DS Susp. 200mg/5mL 30ML,2024,12,379,98069.3195
Voxamine Tab. 100mg 10's,2024,12,8329,5120122.652
Inosita TABS 100MG 14`S,2024,12,0,0
Kalsob Tab. 30's,2024,12,40622,25253645.5944966
Telsarta-D Tab. 80/12.5mg 14's,2024,12,5902,3643480.392
Byvas Tab. 10mg 14's,2024,12,4398,1765883.24
Erli Plus Tab. 5/1000mg 14's,2024,12,904,163885.099999999
BD SYRINGE - BAG 1ML 31G 6MM,2024,12,149555,5702214.35350002
Omron ETB Eco Temp Basic,2024,12,157,229648.4372
Telsarta Tab. 20mg 10's,2024,12,9638,1790370.5992
EvoCheck Go BGM Meter Kit,2024,12,2377,4048339.24
Erlina Plus XR Tab. 5/2.5/1000mg 14's,2024,12,670,158677.218
Eglaro-S Tab. 15/100mg 14's,2025,1,10161,6800011.696
Oxivort Tab. 10mg 14's,2025,1,1295,441321.6175
BD SYRINGE - BAG 1CC 30GA 8MM 10 (328838),2025,1,1891860,63491505.7910024
EvoCheck Weighing Scale (Black),2025,1,73,184878.1316
Anex-M Tab. 85/500mg 2's,2025,1,4804,1588183.998
SheVit Tab. 30's,2025,1,16004,7923412.6482
Evopride Plus Tab. 2/500mg 30's,2025,1,39799,19582368.9164988
Sacvin Tab. 200mg 30's,2025,1,432,997159.65
Lowplat Plus Tab. 75/150mg 10's,2025,1,2925,740022.669
Arbi-D Tab. 150/12.5mg 10's,2025,1,12254,4655460.41
Erli Plus XR Tab. 10/1000mg 14's,2025,1,4207,1910810.778
Avsar Plus Tab. 320/10/25mg 28's,2025,1,4188,2358238.419
Neo Q 10 Cap. 100mg 20's,2025,1,3288,3650686.01299994
EvoCheck Go BGM Meter Kit,2025,1,3520,5809390.25
Xilica Cap. 25mg 14's,2025,1,3813,920587.737
Omron BPM M3 Comfort,2025,1,189,3054802.479
Dipof Cap. 3/25mg 20's,2025,1,7399,1441322.33419998
Paridopa Tab. 100/25/200mg 30's,2025,1,2345,3601900.5
Klevra XR Tab. 500mg 10's,2025,1,610,345037.304
Erlina Plus XR Tab. 25/5/1000mg 14's,2025,1,3377,958813.939999983
"Opt-D Cap. 100,000IU 2's",2025,1,2812,718722.1492
Anplag Tab. 60mg 14's,2025,1,1965,1385732.305
Klevra Tab. 250mg 30's,2025,1,1925,1877854.02719997
Ramipace Tab. 10mg 28's,2025,1,2646,2582438.042
Dapwiz Plus XR Tab. 10/1000mg 14's,2025,1,2275,1131688.57200001
Eglaro Tab. 15mg 14's,2025,1,390,171662.77
Paridopa Tab. 75/18.75/200mg 14's,2025,1,104,43056.75
Treatan Tab. 8mg 14's,2025,1,12229,4927264.84450012
Treatan Tab. 4mg 14's,2025,1,17265,5821849.50749996
Estar Tab. 10mg 14's,2025,1,74364,31063559.4408
Supercran Sac. 10's,2025,1,2266,693064.675800001
Inosita Plus XR Tab. 100/1000mg 14's,2025,1,8556,5870981.62000031
Fasteso Tab. 20mg 14's,2025,1,3731,829626.888899993
Inosita Plus Tab. 50/500mg 28's,2025,1,55965,57834761.4380085
Evopride Tab. 3mg 30's,2025,1,4201,2562541.92
Telsarta-D Tab. 40/12.5mg 14's,2025,1,9639,3999060.926
Itipso Tab. 50mg 10's,2025,1,10245,1910766
Forsonide Cap. 50/250 mcg 30's,2025,1,952,483021
Telsarta-A Tab. 10/80mg 10's,2025,1,9841,3575216.484
Evopride Plus Tab. 1/500mg 30's,2025,1,22195,5955465.66120123
X-Plended EZ Tab. 5/10mg 10's,2025,1,9178,2248509.0325
X-Plended EZ Tab. 10/10mg 10's,2025,1,34285,12741941.91
Erlina Plus XR Tab. 5/2.5/1000mg 14's,2025,1,658,155236.452
"Omron Weigh Scale HN-289 ",2025,1,49,281920.975
Femova Sac. 10's,2025,1,12317,13219745.0313992
Zibes Tab. 10mg 20's,2025,1,1510,562435.783599999
Inosita TABS 100MG 14`S,2025,1,-2,-985.32
Dapwiz Plus XR Tab. 5/500mg 14's,2025,1,3294,1441292.045
Byvas Tab. 10mg 14's,2025,1,4447,1783500.445
Omron BPM Wrist RS1,2025,1,77,375213.612
BD PEN NEEDLE 31GA 5MM (320119),2025,1,30890,695091.6394
Ferfer Sac. 30's,2025,1,20163,15146234.2176997
Erli Plus Tab. 5/1000mg 14's,2025,1,854,154446.376999999
Tiocap Cap. 18mcg 30's,2025,1,3550,2251458.75
Diu Tansin Tab. 50/12.5mg 10's,2025,1,8237,1915637.5448
Lowplat Plus Tab. 75/75mg 10's,2025,1,443881,112032586.306832
Kalsob Tab. 30's,2025,1,42597,26475341.0518958
Voxamine Tab. 100mg 10's,2025,1,8650,5297104.83699999
Eglaro Tab. 5mg 14's,2025,1,296,102789.6624
Avsar Plus Tab. 160/5/12.5mg 28's,2025,1,47274,20138034.1830046
Erli Plus XR Tab. 25/1000mg 14's,2025,1,9096,6201688.48399965
Xilica Cap. 150mg 14's,2025,1,1540,890964.242500004
Busonide Cap. 400/12 mcg 30's,2025,1,32151,14077347.9504994
Aireez Sac. 4mg 14's,2025,1,5491,1738043.10999999
Arbi-D Tab. 300/12.5mg 10's,2025,1,7473,4226767.528
Retzole Tab. 2.5mg 10's,2025,1,2721,4832434.45
Aireez Tab. 10mg 30's,2025,1,24119,15304043.586
Ramipace Tab. 2.5mg 28's,2025,1,32185,17495357.1318022
BD PEN NEEDLE 4MM 100’S,2025,1,85372,1887098.548
Erli Plus Tab. 5/850mg 14's,2025,1,758,137019.999999999
Estar Tab. 5mg 14's,2025,1,48445,13810404.2966979
Estar Tab. 20mg 14's,2025,1,7157,3886966.67
EvoCheck Weighing Scale (White),2025,1,142,318559.14
Omron BPM M7 Intelli IT,2025,1,120,2752625.928
Galvecta Plus Tab. 50/1000mg 14's,2025,1,3059,1577329.267
Inosita Plus Tab. 50/850mg 28's,2025,1,15872,16674299.499
Redexa Cap. 60mg 30's,2025,1,3036,2303625.8
Ad-D Chewable Tab. 2000IU 30's,2025,1,1128,425940.352199998
Avsar Plus Tab. 160/10/12.5mg 28's,2025,1,47743,22054939.4477097
Azliv Tab. 250mg CP 6's,2025,1,-15,-2353.35
BD SYRINGE - BAG 1ML 31G 6MM,2025,1,209755,8105394.84049997
Paridopa Tab. 50/12.5/200mg 30's,2025,1,905,939005.199999997
Telsarta Tab. 40mg 10's,2025,1,19835,5530323.21
Zibes Tab. 5mg 20's,2025,1,22992,4643044.61749999
Erli Plus XR Tab. 12.5/1000mg 14's,2025,1,15534,7432233.56499973
Inosita Plus XR Tab. 50/1000mg 14's,2025,1,13352,8345232.24999999
X-Plended EZ Tab. 20/10mg 10's,2025,1,11001,6305432.05399971
Evopride Tab. 2mg 30's,2025,1,11763,5149631.67879977
BONEDOL TABS 00.5Y  X 10,2025,1,-1,-127.5
Anplag Tab. 90mg 20's,2025,1,20780,29720058.4770001
Ivadin Tab. 5mg 14's,2025,1,-154,-54803.58
Nise Tab. 100mg 20's,2025,1,251774,65321991.7615271
NUVAL D TABS 160+25MG 14`S,2025,1,-1,-284.65
Histalis Tab. 20mg 10's,2025,1,3067,885362.8495
Treatan-D Tab. 16/12.5mg 28's,2025,1,1609,1349763.9314
Sacvin Tab. 50mg 30's,2025,1,28591,37442317.2335022
Evofix Susp. 100mg/5mL 60ML,2025,1,160,41050.9455
Sparliv Tab. 30's,2025,1,5268,4157305.98360016
Zilero Tab. 5mg 30’s,2025,1,555,492563.9313
MYOPRO 10MG 10'S,2025,1,-1,-145.86
Revolic Tab. 30's,2025,1,1884,1021720.83430001
Stevo Tab. 15mg 200's,2025,1,370,180248.1456
Telsarta-A Tab. 10/40mg 10's,2025,1,7615,2449014.7362
Actiflor Sac. 250mg 10's,2025,1,5419,3443959.875
Evofix Susp. 100mg/5mL 30ML,2025,1,831,198350.05
Avsar Tab. 80/5mg 14's,2025,1,202333,79163521.9200232
Telsarta-A Tab. 5/40mg 14's,2025,1,27320,11326860.4047
Gouric Tab. 40mg 20's,2025,1,94091,50801193.075
Erlina Tab. 25/5mg 14's,2025,1,22108,15162523.6349995
Ivadin Tab. 7.5mg 14's,2025,1,1430,506227.7
Inosita Plus XR Tab. 50/500mg 14's,2025,1,34172,19792062.1229991
Dipof Cap. 6/25mg 20's,2025,1,2728,889310.446400018
Erli Plus Tab. 5/500mg 14's,2025,1,2980,859523.111
Ramipace Tab. 1.25mg 28's,2025,1,10101,3660369.56440013
Orslim Cap. 120mg 30's,2025,1,29270,63598327.7
EvoCheck BPM68,2025,1,112,555267.6916
Ad Folic Tab. 30's,2025,1,27610,10687817.0614022
Evofix DS Susp. 200mg/5mL 30ML,2025,1,335,87877.794
Omron Weigh Scale BF-508,2025,1,3,56687.31
WINZITH TABS 250MG 6`S,2025,1,-1,-127.25
Thewril Cap. 4mg 20's,2025,1,7245,4105424.764
Omron BPM M1 Basic Limited Edition (DH),2025,1,3332,21172324.2983
Duzalta Cap. 60mg 10's,2025,1,3686,2118915.61040003
Arbi Tab. 300mg 10's,2025,1,3854,1625932.1408
Erli Plus XR Tab. 5/1000mg 14's,2025,1,2261,840147.565
Forsonide Cap. 50/500 mcg 30's,2025,1,1149,641840.1
Oxivort Tab. 20mg 14's,2025,1,99,54276.75
Arbi Tab. 150mg 10's,2025,1,8714,2755409.36
EvoCheck Infrared Thermometer,2025,1,23,101709.4738
MFIT CAPS 400MG 30'S,2025,1,-1,-1220.52
UriTreat Cap. 0.4mg 20's,2025,1,2317,1957091
EvoCheck Go BGM Test Strip 50's,2025,1,6440,8998155.61999959
"Opt-D Cap. 200,000IU 1's",2025,1,82341,24504158.731497
Erlina Plus XR Tab. 12.5/2.5/1000mg 14's,2025,1,1889,446777.408
Erlina Tab. 10/5mg 14's,2025,1,18691,9070348.50400046
Xcept Tab. 10mg 10's,2025,1,38488,17352499.352
Omron BPM M1 Basic,2025,1,204,1556521.49
Zoltar Cap. 20mg 14's,2025,1,7595,2312817.76120005
Erli Tab. 25mg 14's,2025,1,11577,5749288.57349965
CEFIPIME INJECTION 1G,2025,1,-1,-510
Evokalm XR Tab. 200mg 10's,2025,1,1634,894818.834
Xcept Tab. 15mg 14's,2025,1,16302,11340720.8789
NUVAL TABS 160MG 14`S,2025,1,0,0
Telsarta Tab. 80mg 10's,2025,1,4384,1665483.0946
Evofix Cap. 400mg 10's,2025,1,4284,2950766.5
Agoviz Tab. 25mg 14's,2025,1,5916,4183238.5555001
Aireez Tab. 5mg 30's,2025,1,1319,525028
Omron BPM Evolv HEM-7600T-E,2025,1,20,734845.0599
Erli Tab. 10mg 14's,2025,1,31777,12007623.0601999
Redexa Cap. 30mg 30's,2025,1,2782,1357578.35
Arbi-A Tab. 100/5mg 10's,2025,1,2504,679764.885499996
Ad Folic OD Tab. 600mcg 30's,2025,1,39552,20625758.0874998
Dapwiz Plus XR Tab. 5/1000mg 14's,2025,1,1078,375211.284000003
Xilica Cap. 50mg 14's,2025,1,12023,4355354.27349986
Ferfer Gro Sac. 30's,2025,1,282,118796.5537
Stevo Sac. 1gm 50's,2025,1,954,389393.1
Histalis Tab. 10mg 10's,2025,1,11099,1692294.801
Avsar Tab. 160/10mg 14's,2025,1,70672,42494766.7880001
Gouric Tab. 80mg 20's,2025,1,21928,18710968.1875
EvoCheck GM700S BGM Meter Kit,2025,1,1142,3305118.82
Erlina Plus XR Tab. 10/5/1000mg 14's,2025,1,3538,1003684.07999998
Paridopa Tab. 200/50/200mg 30's,2025,1,1200,2398411.01
"Opt-D Cap. 25,000IU 4's",2025,1,3827,750200.675400004
Evokalm XR Tab. 300mg 10's,2025,1,2009,1214245.825
Evopride Tab. 1mg 30's,2025,1,4315,983132.440100049
Evo Joshanda Sac. 30's,2025,1,93,34501.3669000001
AXIFER IV 100MG 5AM,2025,1,-5,-5312.5
Xcept Tab. 20mg 14's,2025,1,15056,12409029.3569012
Zoltar Inj. 40mg 1's,2025,1,28401,5005970.05540001
Dapwiz Tab. 10mg 10's,2025,1,17667,5677672.683
Xilica Cap. 75mg 14's,2025,1,15015,6759882.61250026
Arbi-D Tab. 300/25mg 14's,2025,1,997,756928.9301
Evokalm Tab. 25mg 10's,2025,1,22910,4308461.77599989
Zoltar Cap. 40mg 14's,2025,1,5572,1796380.40759996
Sacvin Tab. 100mg 30's,2025,1,4525,8752676.0920003
Paridopa Tab. 125/31.25/200mg 30's,2025,1,123,166689.1365
Zibes Tab. 2.5mg 14's,2025,1,19443,1073213.83450002
Voxamine Tab. 50mg 10's,2025,1,8896,2742100.07870008
Lowplat Tab. 75mg 10's,2025,1,351436,82849461.9999926
Phytus Syp. 120ML,2025,1,4905,1772522.641
Duzalta Cap. 20mg 14's,2025,1,10486,5876581.92210034
Avsar Plus Tab. 160/10/25mg 28's,2025,1,10544,4771324.4022998
Vible Tab. 30's,2025,1,6614,4747207.14749989
REKLAIM SACHET 30's,2025,1,-68,-34011.848
Evokalm Tab. 100mg 10's,2025,1,11653,4748917.6880001
X-Plended Tab. 5mg 10's,2025,1,58218,13435069.4000019
Dapwiz Tab. 5mg 10's,2025,1,9982,2071829.362
Dapwiz Plus XR Tab. 10/500mg 14's,2025,1,1358,643270.5055
Klevra Soln. 500mg/5mL 60mL,2025,1,3801,2082953.77979997
Finno-Q Sac. 3g 10's,2025,1,5830,2931298.37650003
Tiocap Cap. 18mcg 6's,2025,1,16104,2049513.897
EvoCheck Pulse Oximeter,2025,1,174,454960
Telsarta-D Tab. 80/12.5mg 14's,2025,1,5247,3241775.05
Zilfom Tab. 400mg 5's,2025,1,4256,1896816.8625
